Stations_id	von_datum	bis_datum	Stationshoehe	geoBreite	geoLaenge	Stationsname	Bundesland	res	var	per	hasfile
1	18910101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	monthly	more_precip	recent	FALSE
1	19120101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
1	19120101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	daily	more_precip	recent	FALSE
1	19120101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
1	19310101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	monthly	kl	historical	TRUE
1	19310101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	monthly	kl	recent	FALSE
1	19370101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	daily	kl	historical	TRUE
1	19370101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	daily	kl	recent	FALSE
1	19370101	19860630	478	47.8413	8.8493	Aach	Baden-Wuerttemberg	daily	soil_temperature	recent	FALSE
3	18440101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	monthly	more_precip	recent	FALSE
3	18510101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	monthly	kl	historical	TRUE
3	18510101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	monthly	kl	recent	FALSE
3	18910101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	daily	kl	historical	TRUE
3	18910101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	daily	kl	recent	FALSE
3	18910101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	daily	more_precip	historical	TRUE
3	18910101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	daily	more_precip	recent	FALSE
3	18910101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	daily	soil_temperature	recent	FALSE
3	18910101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	monthly	more_precip	historical	TRUE
3	19370101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	wind	historical	TRUE
3	19370101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	wind	recent	FALSE
3	19500401	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	air_temperature	historical	TRUE
3	19500401	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	air_temperature	recent	FALSE
3	19500401	20110401	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	cloudiness	historical	TRUE
3	19500401	20110401	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	cloudiness	recent	FALSE
3	19500401	20110401	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	precipitation	historical	TRUE
3	19500401	20110401	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	precipitation	recent	FALSE
3	19500401	20110401	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	pressure	historical	TRUE
3	19500401	20110401	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	pressure	recent	FALSE
3	19510101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	soil_temperature	historical	TRUE
3	19510101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	soil_temperature	recent	FALSE
3	19510101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	sun	historical	TRUE
3	19510101	20110331	202	50.7827	6.0941	Aachen	Nordrhein-Westfalen	hourly	sun	recent	FALSE
3	19510101	20110630	202	50.7839	6.0947	Aachen	Nordrhein-Westfalen	daily	soil_temperature	historical	TRUE
4	18980101	19791031	243	50.7683	6.1207	Aachen-Brand	Nordrhein-Westfalen	monthly	more_precip	recent	FALSE
4	19510101	19791031	243	50.7683	6.1207	Aachen-Brand	Nordrhein-Westfalen	daily	more_precip	historical	TRUE
4	19510101	19791031	243	50.7683	6.1207	Aachen-Brand	Nordrhein-Westfalen	daily	more_precip	recent	FALSE
4	19510101	19791031	243	50.7683	6.1207	Aachen-Brand	Nordrhein-Westfalen	monthly	more_precip	historical	TRUE
15000	20110331	20130121	231	50.7994	6.025	Aachen-Orsbach	Nordrhein-Westfalen	daily	soil_temperature	historical	TRUE
15000	20110401	20141231	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	monthly	more_precip	historical	TRUE
15000	20110401	20160224	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	daily	kl	historical	TRUE
15000	20110401	20160228	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	daily	more_precip	historical	TRUE
15000	20110401	20160301	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	air_temperature	historical	TRUE
15000	20110401	20160304	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	cloudiness	historical	TRUE
15000	20110401	20160305	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	precipitation	historical	TRUE
15000	20110401	20160307	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	pressure	historical	TRUE
15000	20110401	20160308	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	soil_temperature	historical	TRUE
15000	20110401	20160312	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	sun	historical	TRUE
15000	20110401	20160312	231	50.7982	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	wind	historical	TRUE
15000	20110401	20161022	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	monthly	kl	historical	TRUE
15000	20110401	20170301	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	monthly	kl	recent	TRUE
15000	20110401	20170302	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	monthly	more_precip	recent	TRUE
15000	20110401	20170311	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	air_temperature	recent	TRUE
15000	20110401	20170311	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	cloudiness	recent	TRUE
15000	20110401	20170311	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	precipitation	recent	TRUE
15000	20110401	20170311	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	pressure	recent	TRUE
15000	20110401	20170311	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	sun	recent	TRUE
15000	20110401	20170311	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	wind	recent	TRUE
15000	20110401	20170312	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	daily	kl	recent	TRUE
15000	20110401	20170312	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	daily	more_precip	recent	TRUE
15000	20110401	20170312	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	daily	soil_temperature	recent	TRUE
15000	20110401	20170312	231	50.7983	6.0244	Aachen-Orsbach	Nordrhein-Westfalen	hourly	soil_temperature	recent	TRUE
2	19140101	20061231	138	50.8066	6.0996	Aachen (Klaeranlage)	Nordrhein-Westfalen	monthly	more_precip	recent	FALSE
2	19510101	20061231	138	50.8066	6.0996	Aachen (Klaeranlage)	Nordrhein-Westfalen	daily	more_precip	historical	TRUE
2	19510101	20061231	138	50.8066	6.0996	Aachen (Klaeranlage)	Nordrhein-Westfalen	daily	more_precip	recent	FALSE
2	19510101	20061231	138	50.8066	6.0996	Aachen (Klaeranlage)	Nordrhein-Westfalen	monthly	more_precip	historical	TRUE
7	19360101	19960131	473	48.814	10.1285	Aalen-Unterkochen	Baden-Wuerttemberg	monthly	more_precip	recent	FALSE
7	19510101	19960131	473	48.814	10.1285	Aalen-Unterkochen	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
7	19510101	19960131	473	48.814	10.1285	Aalen-Unterkochen	Baden-Wuerttemberg	daily	more_precip	recent	FALSE
7	19510101	19960131	473	48.814	10.1285	Aalen-Unterkochen	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
6	19821101	20141230	456	48.8359	10.0594	Aalen-Unterrombach	Baden-Wuerttemberg	monthly	more_precip	historical	FALSE
6	19821101	20160227	456	48.8359	10.0597	Aalen-Unterrombach	Baden-Wuerttemberg	daily	more_precip	historical	FALSE
6	19821101	20170311	456	48.8359	10.0597	Aalen-Unterrombach	Baden-Wuerttemberg	daily	more_precip	recent	FALSE
8	19090101	19911231	307	50.2546	8.131	Aarbergen-Panrod	Hessen	monthly	more_precip	recent	FALSE
8	19310101	19911231	307	50.2546	8.131	Aarbergen-Panrod	Hessen	daily	more_precip	historical	TRUE
8	19310101	19911231	307	50.2546	8.131	Aarbergen-Panrod	Hessen	daily	more_precip	recent	FALSE
8	19310101	19911231	307	50.2546	8.131	Aarbergen-Panrod	Hessen	monthly	more_precip	historical	TRUE
9	19920601	20101231	200	50.2655	8.0516	Aarbergen-Rueckershausen	Hessen	daily	more_precip	historical	TRUE
9	19920601	20101231	200	50.2655	8.0516	Aarbergen-Rueckershausen	Hessen	daily	more_precip	recent	FALSE
9	19920601	20101231	200	50.2655	8.0516	Aarbergen-Rueckershausen	Hessen	monthly	more_precip	historical	TRUE
9	19920601	20101231	200	50.2655	8.0516	Aarbergen-Rueckershausen	Hessen	monthly	more_precip	recent	FALSE
10	19380101	20050831	378	48.8857	12.1079	Abbach,Bad-Duenzling	Bayern	monthly	more_precip	recent	FALSE
10	19610101	20050831	378	48.8857	12.1079	Abbach,Bad-Duenzling	Bayern	daily	more_precip	historical	TRUE
10	19610101	20050831	378	48.8857	12.1079	Abbach,Bad-Duenzling	Bayern	daily	more_precip	recent	FALSE
10	19610101	20050831	378	48.8857	12.1079	Abbach,Bad-Duenzling	Bayern	monthly	more_precip	historical	TRUE
12	19310101	20061231	61	52.3814	10.186	Abbensen	Niedersachsen	monthly	more_precip	recent	FALSE
12	19410101	20061231	61	52.3814	10.186	Abbensen	Niedersachsen	daily	more_precip	historical	TRUE
12	19410101	20061231	61	52.3814	10.186	Abbensen	Niedersachsen	daily	more_precip	recent	FALSE
12	19410101	20061231	61	52.3814	10.186	Abbensen	Niedersachsen	monthly	more_precip	historical	TRUE
13	19910101	20061231	300	51.6154	11.2892	Abberode	Sachsen-Anhalt	daily	more_precip	historical	TRUE
13	19910101	20061231	300	51.6154	11.2892	Abberode	Sachsen-Anhalt	daily	more_precip	recent	FALSE
13	19910101	20061231	300	51.6154	11.2892	Abberode	Sachsen-Anhalt	monthly	more_precip	historical	TRUE
13	19910101	20061231	300	51.6154	11.2892	Abberode	Sachsen-Anhalt	monthly	more_precip	recent	FALSE
14	18910101	19601230	9	53.5333	7.5	Abelitzmoor	Niedersachsen	monthly	more_precip	recent	FALSE
14	19510101	19601230	9	53.5333	7.5	Abelitzmoor	Niedersachsen	daily	more_precip	historical	TRUE
14	19510101	19601230	9	53.5333	7.5	Abelitzmoor	Niedersachsen	daily	more_precip	recent	FALSE
14	19510101	19601230	9	53.5333	7.5	Abelitzmoor	Niedersachsen	monthly	more_precip	historical	TRUE
15	19510101	20141031	390	49.2346	10.9668	Abenberg	Bayern	monthly	more_precip	historical	TRUE
15	19510101	20151231	390	49.2346	10.9668	Abenberg	Bayern	daily	more_precip	historical	TRUE
15	19510101	20161231	390	49.2346	10.9668	Abenberg	Bayern	monthly	more_precip	recent	TRUE
15	19510101	20170131	390	49.2346	10.9668	Abenberg	Bayern	daily	more_precip	recent	TRUE
16	19350101	19991231	370	49.2193	10.8845	Abenberg-Wassermungenau	Bayern	monthly	more_precip	recent	FALSE
16	19410101	19991231	370	49.2193	10.8845	Abenberg-Wassermungenau	Bayern	daily	more_precip	historical	TRUE
16	19410101	19991231	370	49.2193	10.8845	Abenberg-Wassermungenau	Bayern	daily	more_precip	recent	FALSE
16	19410101	19991231	370	49.2193	10.8845	Abenberg-Wassermungenau	Bayern	monthly	more_precip	historical	TRUE
17	19510101	20091031	380	48.8421	11.8194	Abensberg-Sandharlanden	Bayern	daily	more_precip	historical	TRUE
17	19510101	20091031	380	48.8421	11.8194	Abensberg-Sandharlanden	Bayern	daily	more_precip	recent	FALSE
17	19510101	20091031	380	48.8421	11.8194	Abensberg-Sandharlanden	Bayern	monthly	more_precip	historical	TRUE
17	19510101	20091031	380	48.8421	11.8194	Abensberg-Sandharlanden	Bayern	monthly	more_precip	recent	FALSE
18	19310101	19651230	420	49.65	7.0833	Abentheuerhuette	Rheinland-Pfalz	daily	more_precip	historical	TRUE
18	19310101	19651230	420	49.65	7.0833	Abentheuerhuette	Rheinland-Pfalz	daily	more_precip	recent	FALSE
18	19310101	19651230	420	49.65	7.0833	Abentheuerhuette	Rheinland-Pfalz	monthly	more_precip	historical	TRUE
18	19310101	19651230	420	49.65	7.0833	Abentheuerhuette	Rheinland-Pfalz	monthly	more_precip	recent	FALSE
19	19070101	20170301	471	48.8795	9.971	Abtsgmuend-Neubronn	Baden-Wuerttemberg	monthly	more_precip	recent	TRUE
19	19510101	20141230	471	48.8796	9.9707	Abtsgmuend-Neubronn	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
19	19510101	20160227	471	48.8795	9.971	Abtsgmuend-Neubronn	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
19	19510101	20170311	471	48.8795	9.971	Abtsgmuend-Neubronn	Baden-Wuerttemberg	daily	more_precip	recent	TRUE
20	19370101	20170302	432	48.922	9.9129	Abtsgmuend-Untergroeningen	Baden-Wuerttemberg	monthly	more_precip	recent	TRUE
20	19410101	20141231	432	48.922	9.9127	Abtsgmuend-Untergroeningen	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
20	19410101	20160228	432	48.922	9.9129	Abtsgmuend-Untergroeningen	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
20	19410101	20170312	432	48.922	9.9129	Abtsgmuend-Untergroeningen	Baden-Wuerttemberg	daily	more_precip	recent	TRUE
20	20040813	20160305	432	48.922	9.9129	Abtsgmuend-Untergroeningen	Baden-Wuerttemberg	hourly	precipitation	historical	TRUE
20	20040813	20170311	432	48.922	9.9129	Abtsgmuend-Untergroeningen	Baden-Wuerttemberg	hourly	precipitation	recent	TRUE
21	18910101	20170301	498	47.6105	9.6983	Achberg-Doberatsweiler	Baden-Wuerttemberg	monthly	more_precip	recent	TRUE
21	18921101	20141230	498	47.6105	9.6983	Achberg-Doberatsweiler	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
21	18921101	20160227	498	47.6105	9.6983	Achberg-Doberatsweiler	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
21	18921101	20170311	498	47.6105	9.6983	Achberg-Doberatsweiler	Baden-Wuerttemberg	daily	more_precip	recent	TRUE
22	19370101	20170301	138	48.6317	8.0466	Achern-Fautenbach	Baden-Wuerttemberg	monthly	more_precip	recent	TRUE
22	19510101	20141230	138	48.6318	8.0463	Achern-Fautenbach	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
22	19510101	20160225	138	48.6317	8.0466	Achern-Fautenbach	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
22	19510101	20170311	138	48.6317	8.0466	Achern-Fautenbach	Baden-Wuerttemberg	daily	more_precip	recent	TRUE
23	18910501	20141031	28	53.016	9.0411	Achim	Niedersachsen	monthly	more_precip	historical	TRUE
23	18910501	20151231	28	53.016	9.0411	Achim	Niedersachsen	daily	more_precip	historical	TRUE
23	18910101	20170301	8	53.0311	9.0233	Achim-Embsen	Niedersachsen	monthly	more_precip	recent	TRUE
23	18910501	20170311	8	53.0311	9.0233	Achim-Embsen	Niedersachsen	daily	more_precip	recent	TRUE
24	19080101	19681230	582	47.8333	12.7833	Achthal	Bayern	monthly	more_precip	recent	FALSE
24	19310101	19681230	582	47.8333	12.7833	Achthal	Bayern	daily	more_precip	historical	TRUE
24	19310101	19681230	582	47.8333	12.7833	Achthal	Bayern	daily	more_precip	recent	FALSE
24	19310101	19681230	582	47.8333	12.7833	Achthal	Bayern	monthly	more_precip	historical	TRUE
25	18950101	19751231	474	48.7667	9.6	Adelberg	Baden-Wuerttemberg	monthly	more_precip	recent	FALSE
25	19510101	19751231	474	48.7667	9.6	Adelberg	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
25	19510101	19751231	474	48.7667	9.6	Adelberg	Baden-Wuerttemberg	daily	more_precip	recent	FALSE
25	19510101	19751231	474	48.7667	9.6	Adelberg	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
26	19780101	20061231	41	52.5503	10.0544	Adelheidsdorf	Niedersachsen	daily	more_precip	historical	TRUE
26	19780101	20061231	41	52.5503	10.0544	Adelheidsdorf	Niedersachsen	daily	more_precip	recent	FALSE
26	19780101	20061231	41	52.5503	10.0544	Adelheidsdorf	Niedersachsen	monthly	more_precip	historical	TRUE
26	19780101	20061231	41	52.5503	10.0544	Adelheidsdorf	Niedersachsen	monthly	more_precip	recent	FALSE
27	19310101	19820630	657	47.8167	12.6167	Adelholzen, Bad	Bayern	daily	more_precip	historical	TRUE
27	19310101	19820630	657	47.8167	12.6167	Adelholzen, Bad	Bayern	daily	more_precip	recent	FALSE
27	19310101	19820630	657	47.8167	12.6167	Adelholzen, Bad	Bayern	monthly	more_precip	historical	TRUE
27	19310101	19820630	657	47.8167	12.6167	Adelholzen, Bad	Bayern	monthly	more_precip	recent	FALSE
28	19370101	20021231	470	48.954	10.006	Adelmannsfelden	Baden-Wuerttemberg	monthly	more_precip	recent	FALSE
28	19410101	20021231	470	48.954	10.006	Adelmannsfelden	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
28	19410101	20021231	470	48.954	10.006	Adelmannsfelden	Baden-Wuerttemberg	daily	more_precip	recent	FALSE
28	19410101	20021231	470	48.954	10.006	Adelmannsfelden	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
29	19510101	20141231	260	49.7175	10.9101	Adelsdorf (Klaeranlage)	Bayern	monthly	more_precip	historical	FALSE
29	19510101	20160228	260	49.7175	10.9101	Adelsdorf (Klaeranlage)	Bayern	daily	more_precip	historical	FALSE
29	19510101	20170312	260	49.7175	10.9101	Adelsdorf (Klaeranlage)	Bayern	daily	more_precip	recent	FALSE
29	20060110	20160305	260	49.7175	10.9101	Adelsdorf (Klaeranlage)	Bayern	hourly	precipitation	historical	FALSE
29	20060110	20170311	260	49.7175	10.9101	Adelsdorf (Klaeranlage)	Bayern	hourly	precipitation	recent	FALSE
30	19080101	20061031	260	49.4064	9.3914	Adelsheim	Baden-Wuerttemberg	monthly	more_precip	recent	FALSE
30	19310101	20061031	260	49.4064	9.3914	Adelsheim	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
30	19310101	20061031	260	49.4064	9.3914	Adelsheim	Baden-Wuerttemberg	daily	more_precip	recent	FALSE
30	19310101	20061031	260	49.4064	9.3914	Adelsheim	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
31	19500101	19901231	25	53.2833	10.4333	Adendorf	Niedersachsen	monthly	more_precip	recent	FALSE
31	19510101	19901231	25	53.2833	10.4333	Adendorf	Niedersachsen	daily	more_precip	historical	TRUE
31	19510101	19901231	25	53.2833	10.4333	Adendorf	Niedersachsen	daily	more_precip	recent	FALSE
31	19510101	19901231	25	53.2833	10.4333	Adendorf	Niedersachsen	monthly	more_precip	historical	TRUE
32	19080101	19900630	194	52	9.9333	Adenstedt	Niedersachsen	monthly	more_precip	recent	FALSE
32	19310101	19900630	194	52	9.9333	Adenstedt	Niedersachsen	daily	more_precip	historical	TRUE
32	19310101	19900630	194	52	9.9333	Adenstedt	Niedersachsen	daily	more_precip	recent	FALSE
32	19310101	19900630	194	52	9.9333	Adenstedt	Niedersachsen	monthly	more_precip	historical	TRUE
33	19380101	20021231	93	52.0286	10.9994	Aderstedt	Sachsen-Anhalt	monthly	more_precip	recent	FALSE
33	19510101	20021231	93	52.0286	10.9994	Aderstedt	Sachsen-Anhalt	daily	more_precip	historical	TRUE
33	19510101	20021231	93	52.0286	10.9994	Aderstedt	Sachsen-Anhalt	daily	more_precip	recent	FALSE
33	19510101	20021231	93	52.0286	10.9994	Aderstedt	Sachsen-Anhalt	monthly	more_precip	historical	TRUE
34	19270101	19601230	220	49.1667	9.45	Adolzfurt	Baden-Wuerttemberg	monthly	more_precip	recent	FALSE
34	19410101	19601230	220	49.1667	9.45	Adolzfurt	Baden-Wuerttemberg	daily	more_precip	historical	TRUE
34	19410101	19601230	220	49.1667	9.45	Adolzfurt	Baden-Wuerttemberg	daily	more_precip	recent	FALSE
34	19410101	19601230	220	49.1667	9.45	Adolzfurt	Baden-Wuerttemberg	monthly	more_precip	historical	TRUE
35	19510101	20020630	480	50.3119	12.1877	Adorf	Sachsen	daily	more_precip	historical	TRUE
35	19510101	20020630	480	50.3119	12.1877	Adorf	Sachsen	daily	more_precip	recent	FALSE
35	19510101	20020630	480	50.3119	12.1877	Adorf	Sachsen	monthly	more_precip	historical	TRUE
35	19510101	20020630	480	50.3119	12.1877	Adorf	Sachsen	monthly	more_precip	recent	FALSE
36	18910101	20030430	115	52.0308	9.235	Aerzen-Reher	Niedersachsen	monthly	more_precip	recent	FALSE
36	19310101	20030430	115	52.0308	9.235	Aerzen-Reher	Niedersachsen	daily	more_precip	historical	TRUE
36	19310101	20030430	115	52.0308	9.235	Aerzen-Reher	Niedersachsen	daily	more_precip	recent	FALSE
36	19310101	20030430	115	52.0308	9.235	Aerzen-Reher	Niedersachsen	monthly	more_precip	historical	TRUE
37	19510101	20051231	470	48.4612	10.9795	Affing	Bayern	daily	more_precip	historical	TRUE
37	19510101	20051231	470	48.4612	10.9795	Affing	Bayern	daily	more_precip	recent	FALSE
37	19510101	20051231	470	48.4612	10.9795	Affing	Bayern	monthly	more_precip	historical	TRUE
37	19510101	20051231	470	48.4612	10.9795	Affing	Bayern	monthly	more_precip	recent	FALSE
7374	20060228	20130121	46	52.0828	6.9417	Ahaus	Nordrhein-Westfalen	daily	soil_temperature	historical	TRUE
7374	20060301	20141231	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	monthly	more_precip	historical	TRUE
7374	20060301	20160224	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	daily	kl	historical	TRUE
7374	20060301	20160228	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	daily	more_precip	historical	TRUE
7374	20060301	20160301	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	air_temperature	historical	TRUE
7374	20060301	20160304	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	cloudiness	historical	TRUE
7374	20060301	20160305	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	precipitation	historical	TRUE
7374	20060301	20160307	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	pressure	historical	TRUE
7374	20060301	20160308	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	soil_temperature	historical	TRUE
7374	20060301	20160312	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	sun	historical	TRUE
7374	20060301	20160312	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	wind	historical	TRUE
7374	20060301	20161022	45.5	52.0814	6.941	Ahaus	Nordrhein-Westfalen	monthly	kl	historical	TRUE
7374	20060301	20170301	45.5	52.0814	6.941	Ahaus	Nordrhein-Westfalen	monthly	kl	recent	TRUE
7374	20060301	20170302	45.5	52.0814	6.941	Ahaus	Nordrhein-Westfalen	monthly	more_precip	recent	TRUE
7374	20060301	20170311	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	air_temperature	recent	TRUE
7374	20060301	20170311	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	cloudiness	recent	TRUE
7374	20060301	20170311	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	precipitation	recent	TRUE
7374	20060301	20170311	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	pressure	recent	TRUE
7374	20060301	20170311	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	sun	recent	TRUE
7374	20060301	20170311	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	wind	recent	TRUE
7374	20060301	20170312	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	daily	kl	recent	TRUE
7374	20060301	20170312	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	daily	more_precip	recent	TRUE
7374	20060301	20170312	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	daily	soil_temperature	recent	TRUE
7374	20060301	20170312	46	52.0814	6.941	Ahaus	Nordrhein-Westfalen	hourly	soil_temperature	recent	TRUE
38	18910101	20061231	52	52.09	7.0095	Ahaus (Wieselweg)	Nordrhein-Westfalen	monthly	more_precip	recent	FALSE
38	18910818	20061231	52	52.09	7.0095	Ahaus (Wieselweg)	Nordrhein-Westfalen	daily	more_precip	historical	TRUE
38	18910818	20061231	52	52.09	7.0095	Ahaus (Wieselweg)	Nordrhein-Westfalen	daily	more_precip	recent	FALSE
38	18910818	20061231	52	52.09	7.0095	Ahaus (Wieselweg)	Nordrhein-Westfalen	monthly	more_precip	historical	TRUE
39	19510101	20061231	29	53.0585	9.3092	Ahausen	Niedersachsen	daily	more_precip	historical	TRUE
39	19510101	20061231	29	53.0585	9.3092	Ahausen	Niedersachsen	daily	more_precip	recent	FALSE
39	19510101	20061231	29	53.0585	9.3092	Ahausen	Niedersachsen	monthly	more_precip	historical	TRUE
39	19510101	20061231	29	53.0585	9.3092	Ahausen	Niedersachsen	monthly	more_precip	recent	FALSE
40	19470101	20030630	5	53.6674	14.1823	Ahlbeck	Mecklenburg-Vorpommern	monthly	more_precip	recent	FALSE
40	19510101	20030630	5	53.6674	14.1823	Ahlbeck	Mecklenburg-Vorpommern	daily	more_precip	historical	TRUE
40	19510101	20030630	5	53.6674	14.1823	Ahlbeck	Mecklenburg-Vorpommern	daily	more_precip	recent	FALSE
40	19510101	20030630	5	53.6674	14.1823	Ahlbeck	Mecklenburg-Vorpommern	monthly	more_precip	historical	TRUE
41	18910101	20170301	23	52.7616	9.5544	Ahlden	Niedersachsen	monthly	more_precip	recent	TRUE
41	19410101	20141230	23	52.7616	9.5544	Ahlden	Niedersachsen	monthly	more_precip	historical	TRUE
41	19410101	20160227	23	52.7616	9.5544	Ahlden	Niedersachsen	daily	more_precip	historical	TRUE
41	19410101	20170309	23	52.7616	9.5544	Ahlden	Niedersachsen	daily	more_precip	recent	TRUE
43	19160101	19761231	3	53.7	8.7833	Ahlen (Falkenberger Moor)	Niedersachsen	monthly	more_precip	recent	FALSE
43	19310101	19761231	3	53.7	8.7833	Ahlen (Falkenberger Moor)	Niedersachsen	daily	more_precip	historical	TRUE
43	19310101	19761231	3	53.7	8.7833	Ahlen (Falkenberger Moor)	Niedersachsen	daily	more_precip	recent	FALSE
43	19310101	19761231	3	53.7	8.7833	Ahlen (Falkenberger Moor)	Niedersachsen	monthly	more_precip	historical	TRUE
42	19480101	20091231	70	51.7736	7.8738	Ahlen in Westfalen	Nordrhein-Westfalen	monthly	more_precip	recent	FALSE
42	19710101	20091231	70	51.7736	7.8738	Ahlen in Westfalen	Nordrhein-Westfalen	daily	more_precip	historical	TRUE
42	19710101	20091231	70	51.7736	7.8738	Ahlen in Westfalen	Nordrhein-Westfalen	daily	more_precip	recent	FALSE
42	19710101	20091231	70	51.7736	7.8738	Ahlen in Westfalen	Nordrhein-Westfalen	monthly	more_precip	historical	TRUE
45	19710101	20001231	298	51.374	9.4042	Ahnatal-Weimar	Hessen	daily	more_precip	historical	TRUE
